run_label,sequence_length,feature_count,feature_columns,epochs,hidden_size,batch_size,learning_rate,train_size,train_inner_size,train_normal_count,validation_size,validation_anomaly_ratio,checked_threshold_percentiles,selected_threshold_percentile,threshold,precision,recall,f1,roc_auc,validation_precision,validation_recall,validation_f1,validation_roc_auc,reference_recall,reference_f1,reference_roc_auc,delta_recall,delta_f1,delta_roc_auc,train_sequence_count,test_sequence_count,sequence_count,sequence_anomaly_count,sequence_anomaly_ratio,epochs_requested,epochs_completed,best_epoch,early_stopping_patience,selection_metric,stopped_early,experiment_tag,artifact_suffix,early_stopping_enabled
2026-05-18T12:40:05.958402+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,16,128,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1443098783493042,0.7816265060240963,0.3591695501730104,0.492176386913229,0.7362203038550643,0.7799671592775042,0.352112676056338,0.4851889683350358,0.7266357663736599,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.270884729388791,0.3381041786848495,0.229061785798029,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,20.0,20.0,16.0,5.0,f1,0.0,stage8_full_grid_32,,
2026-05-18T12:40:15.974612+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,64,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,0.6727902293205261,0.8281811646297628,0.3986159169550173,0.5381920112123336,0.7840278067286446,0.8308702791461412,0.3750926612305411,0.5168539325842697,0.779091798260881,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.3103310961707979,0.3841198029839541,0.2768692886716093,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,30.0,30.0,5.0,f1,0.0,stage8_full_grid_33,,
2026-05-18T12:40:21.572497+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,64,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1579159498214722,0.7827403482210447,0.3577854671280276,0.4910947518404179,0.7367013977809409,0.7783251231527094,0.3513713862120089,0.484167517875383,0.727555884531597,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2695006463438082,0.3370225436120384,0.2295428797239056,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,13.0,8.0,5.0,f1,1.0,stage8_full_grid_34,,
2026-05-18T12:40:26.683966+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,128,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1105678081512451,0.768885564697083,0.3557093425605536,0.4863969718476461,0.7338748667432955,0.7701149425287356,0.3476649369903632,0.4790602655771195,0.7256542614322288,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2674245217763342,0.3323247636192665,0.2267163486862602,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,16.0,11.0,5.0,f1,1.0,stage8_full_grid_35,,
2026-05-18T12:40:34.069819+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,128,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1443098783493042,0.7816265060240963,0.3591695501730104,0.492176386913229,0.7362203038550643,0.7799671592775042,0.352112676056338,0.4851889683350358,0.7266357663736599,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.270884729388791,0.3381041786848495,0.229061785798029,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,21.0,16.0,5.0,f1,1.0,stage8_full_grid_36,,
2026-05-18T12:40:39.734462+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,64,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,0.704280436038971,0.7946428571428571,0.3695501730103806,0.5044874822862542,0.7650866838585186,0.7996715927750411,0.3610081541882876,0.4974463738508682,0.7546415380984973,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2812653522261612,0.3504152740578746,0.2579281658014833,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,10.0,10.0,10.0,5.0,f1,0.0,stage8_full_grid_37,,
2026-05-18T12:40:45.015721+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,64,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1889848709106443,0.7585703865791393,0.3598615916955017,0.4881483219901432,0.7307321823130386,0.7717569786535303,0.3484062268346923,0.4800817160367722,0.7227756451149382,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2715767709112823,0.3340761137617636,0.2235736642560033,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,10.0,8.0,3.0,5.0,f1,1.0,stage8_full_grid_38,,
2026-05-18T12:40:49.646423+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,128,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1825251579284668,0.7520117044623262,0.3557093425605536,0.4829692271552737,0.7297219029355186,0.7750410509031199,0.3498888065233506,0.4821246169560776,0.7215137297215117,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2674245217763342,0.3288970189268941,0.2225633848784833,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,10.0,9.0,4.0,5.0,f1,1.0,stage8_full_grid_39,,
2026-05-18T12:40:54.489739+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,128,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1832895278930664,0.7538349159970782,0.3570934256055363,0.4846208030054003,0.7294975254453305,0.7733990147783252,0.3491475166790215,0.4811031664964249,0.7212326356750454,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2688086048213169,0.3305485947770208,0.2223390073882952,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,10.0,10.0,6.0,5.0,f1,0.0,stage8_full_grid_40,,
2026-05-18T12:41:03.082945+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,64,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,0.4620068371295929,0.8696612665684831,0.4086505190311418,0.5560263653483992,0.8016868363220554,0.8932676518883416,0.4032616753150482,0.5556690500510725,0.7979308415676843,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.3203656982469224,0.4019541571200197,0.2945283182650201,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,20.0,20.0,20.0,5.0,f1,0.0,stage8_full_grid_41,,
2026-05-18T12:41:08.015437+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,64,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1889848709106443,0.7585703865791393,0.3598615916955017,0.4881483219901432,0.7307321823130386,0.7717569786535303,0.3484062268346923,0.4800817160367722,0.7227756451149382,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2715767709112823,0.3340761137617636,0.2235736642560033,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,20.0,8.0,3.0,5.0,f1,1.0,stage8_full_grid_42,,
2026-05-18T12:41:12.696671+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,128,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1825251579284668,0.7520117044623262,0.3557093425605536,0.4829692271552737,0.7297219029355186,0.7750410509031199,0.3498888065233506,0.4821246169560776,0.7215137297215117,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2674245217763342,0.3288970189268941,0.2225633848784833,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,20.0,9.0,4.0,5.0,f1,1.0,stage8_full_grid_43,,
2026-05-18T12:41:17.985664+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,128,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1832895278930664,0.7538349159970782,0.3570934256055363,0.4846208030054003,0.7294975254453305,0.7733990147783252,0.3491475166790215,0.4811031664964249,0.7212326356750454,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2688086048213169,0.3305485947770208,0.2223390073882952,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,20.0,11.0,6.0,5.0,f1,1.0,stage8_full_grid_44,,
2026-05-18T12:41:29.879541+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,64,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,0.3618828356266022,0.8725071225071225,0.4238754325259515,0.5705635770843037,0.8139766778433556,0.8981937602627258,0.4054855448480355,0.5587334014300307,0.807410929691215,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.3355906117417321,0.4164913688559242,0.3068181597863203,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,30.0,28.0,5.0,f1,0.0,stage8_full_grid_45,,
2026-05-18T12:41:34.815504+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,64,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1889848709106443,0.7585703865791393,0.3598615916955017,0.4881483219901432,0.7307321823130386,0.7717569786535303,0.3484062268346923,0.4800817160367722,0.7227756451149382,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2715767709112823,0.3340761137617636,0.2235736642560033,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,8.0,3.0,5.0,f1,1.0,stage8_full_grid_46,,
2026-05-18T12:41:39.419593+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,128,0.001,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1825251579284668,0.7520117044623262,0.3557093425605536,0.4829692271552737,0.7297219029355186,0.7750410509031199,0.3498888065233506,0.4821246169560776,0.7215137297215117,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2674245217763342,0.3288970189268941,0.2225633848784833,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,9.0,4.0,5.0,f1,1.0,stage8_full_grid_47,,
2026-05-18T12:41:44.507196+00:00,6,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,128,0.0005,20300,16240,10845,4060,0.3322660098522167,85|90|92|95,85,1.1832895278930664,0.7538349159970782,0.3570934256055363,0.4846208030054003,0.7294975254453305,0.7733990147783252,0.3491475166790215,0.4811031664964249,0.7212326356750454,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2688086048213169,0.3305485947770208,0.2223390073882952,20500.0,8500.0,29000.0,9634.0,0.3322068965517241,30.0,11.0,6.0,5.0,f1,1.0,stage8_full_grid_48,,
2026-05-18T12:41:49.511204+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1882383823394775,0.8692857142857143,0.3399441340782123,0.4887550200803213,0.736592905027933,0.8901830282861897,0.3201675643327349,0.4709507042253521,0.7272697074190901,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2516593132939929,0.3346828118519417,0.2294343869708976,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,6.0,5.0,f1,0.0,stage8_full_grid_49,,
2026-05-18T12:41:54.524972+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1854113340377808,0.8711743772241993,0.3418994413407821,0.4910732196589769,0.738245530726257,0.8851913477537438,0.3183722321962896,0.4683098591549295,0.7297545455967934,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2536146205565627,0.3370010114305974,0.2310870126692217,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,10.0,5.0,f1,0.0,stage8_full_grid_50,,
2026-05-18T12:41:58.845148+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.205573558807373,0.8757267441860465,0.3365921787709497,0.4862792574656981,0.7360806424581006,0.8785357737104825,0.3159784560143626,0.4647887323943662,0.726811447544571,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2483073579867303,0.3322070492373186,0.2289221244010653,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,10.0,5.0,f1,0.0,stage8_full_grid_51,,
2026-05-18T12:42:03.135673+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.3028398752212524,0.8611940298507462,0.3223463687150838,0.4691056910569106,0.7311244972067039,0.8585690515806988,0.3087971274685817,0.454225352112676,0.7224768965456209,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2340615479308644,0.315033482828531,0.2239659791496686,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,9.0,5.0,f1,0.0,stage8_full_grid_52,,
2026-05-18T12:42:08.646406+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,16,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1882383823394775,0.8692857142857143,0.3399441340782123,0.4887550200803213,0.736592905027933,0.8901830282861897,0.3201675643327349,0.4709507042253521,0.7272697074190901,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2516593132939929,0.3346828118519417,0.2294343869708976,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,11.0,6.0,5.0,f1,1.0,stage8_full_grid_53,,
2026-05-18T12:42:16.320715+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,16,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1413527727127075,0.8806818181818182,0.3463687150837989,0.4971932638331997,0.7395693016759777,0.891846921797005,0.3207660083782166,0.4718309859154929,0.7334811615816879,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2580838942995795,0.3431210556048201,0.2324107836189424,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,20.0,17.0,5.0,f1,0.0,stage8_full_grid_54,,
2026-05-18T12:42:21.694487+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,16,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.196418285369873,0.8731884057971014,0.3365921787709497,0.4858870967741935,0.7367667597765364,0.8868552412645591,0.3189706762417714,0.4691901408450704,0.7274429817237292,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2483073579867303,0.331814888545814,0.2296082417195011,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,16.0,11.0,5.0,f1,1.0,stage8_full_grid_55,,
2026-05-18T12:42:27.714988+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,16,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1856919527053833,0.8745519713261649,0.3407821229050279,0.4904522613065327,0.7385188547486035,0.8868552412645591,0.3189706762417714,0.4691901408450704,0.7302735989727182,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2524973021208085,0.3363800530781531,0.2313603366915682,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,20.0,19.0,5.0,f1,0.0,stage8_full_grid_56,,
2026-05-18T12:42:33.273961+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1882383823394775,0.8692857142857143,0.3399441340782123,0.4887550200803213,0.736592905027933,0.8901830282861897,0.3201675643327349,0.4709507042253521,0.7272697074190901,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2516593132939929,0.3346828118519417,0.2294343869708976,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,11.0,6.0,5.0,f1,1.0,stage8_full_grid_57,,
2026-05-18T12:42:41.843671+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1413527727127075,0.8806818181818182,0.3463687150837989,0.4971932638331997,0.7395693016759777,0.891846921797005,0.3207660083782166,0.4718309859154929,0.7334811615816879,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2580838942995795,0.3431210556048201,0.2324107836189424,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,22.0,17.0,5.0,f1,1.0,stage8_full_grid_58,,
2026-05-18T12:42:47.112287+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.196418285369873,0.8731884057971014,0.3365921787709497,0.4858870967741935,0.7367667597765364,0.8868552412645591,0.3189706762417714,0.4691901408450704,0.7274429817237292,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2483073579867303,0.331814888545814,0.2296082417195011,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,16.0,11.0,5.0,f1,1.0,stage8_full_grid_59,,
2026-05-18T12:42:53.599351+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1856919527053833,0.8745519713261649,0.3407821229050279,0.4904522613065327,0.7385188547486035,0.8868552412645591,0.3189706762417714,0.4691901408450704,0.7302735989727182,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2524973021208085,0.3363800530781531,0.2313603366915682,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,24.0,19.0,5.0,f1,1.0,stage8_full_grid_60,,
2026-05-18T12:42:59.417849+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9727901220321656,0.8983918128654971,0.3432960893854748,0.4967663702506063,0.7487416759776535,0.9051580698835274,0.3255535607420706,0.4788732394366197,0.7437755278196961,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2550112686012554,0.3426941620222268,0.2415831579206182,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,10.0,5.0,f1,0.0,stage8_full_grid_61,,
2026-05-18T12:43:05.204249+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1494799852371216,0.8702127659574468,0.3427374301675978,0.4917835671342685,0.7364785474860335,0.8851913477537438,0.3183722321962896,0.4683098591549295,0.729430185332965,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2544526093833784,0.337711358905889,0.2293200294289982,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,7.0,5.0,f1,0.0,stage8_full_grid_62,,
2026-05-18T12:43:10.315798+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1103229522705078,0.8813936249073387,0.3321229050279329,0.4824508013795902,0.7370467318435754,0.8768718801996672,0.3153800119688809,0.4639084507042254,0.7304986888355172,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2438380842437135,0.3283785931512106,0.2298882137865401,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,10.0,5.0,f1,0.0,stage8_full_grid_63,,
2026-05-18T12:43:15.445450+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,32,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.2311344146728516,0.8639652677279306,0.3335195530726257,0.4812575574365175,0.7342296927374301,0.8768718801996672,0.3153800119688809,0.4639084507042254,0.7260142061843664,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2452347322884063,0.327185349208138,0.2270711746803948,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,10.0,10.0,8.0,5.0,f1,0.0,stage8_full_grid_64,,
2026-05-18T12:43:23.405646+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9419341087341307,0.9069940476190476,0.3405027932960894,0.4951259138911454,0.7549501396648045,0.9101497504159732,0.3273488928785159,0.4815140845070422,0.7435532595962029,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.25221797251187,0.3410537056627659,0.2477916216077692,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,17.0,12.0,5.0,f1,1.0,stage8_full_grid_65,,
2026-05-18T12:43:32.319616+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9392637014389038,0.8963235294117647,0.3405027932960894,0.4935222672064777,0.7532424301675977,0.9068219633943428,0.3261520047875523,0.4797535211267605,0.7452149486346216,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.25221797251187,0.3394500589780982,0.2460839121105624,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,20.0,18.0,5.0,f1,0.0,stage8_full_grid_66,,
2026-05-18T12:43:40.209073+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9587430357933044,0.902457185405808,0.3385474860335195,0.4923826934795856,0.751161843575419,0.9068219633943428,0.3261520047875523,0.4797535211267605,0.7408169107512923,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2502626652493001,0.3383104852512061,0.2440033255183837,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,20.0,19.0,5.0,f1,0.0,stage8_full_grid_67,,
2026-05-18T12:43:48.301156+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,20,32,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1721681356430054,0.873015873015873,0.3379888268156424,0.4873137333870318,0.7367797765363129,0.8851913477537438,0.3183722321962896,0.4683098591549295,0.7291753400011235,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.249704006031423,0.3332415251586523,0.2296212584792776,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,20.0,17.0,12.0,5.0,f1,1.0,stage8_full_grid_68,,
2026-05-18T12:43:56.789972+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,64,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9419341087341307,0.9069940476190476,0.3405027932960894,0.4951259138911454,0.7549501396648045,0.9101497504159732,0.3273488928785159,0.4815140845070422,0.7435532595962029,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.25221797251187,0.3410537056627659,0.2477916216077692,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,17.0,12.0,5.0,f1,1.0,stage8_full_grid_69,,
2026-05-18T12:44:06.885713+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,64,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9392637014389038,0.8963235294117647,0.3405027932960894,0.4935222672064777,0.7532424301675977,0.9068219633943428,0.3261520047875523,0.4797535211267605,0.7452149486346216,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.25221797251187,0.3394500589780982,0.2460839121105624,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,23.0,18.0,5.0,f1,1.0,stage8_full_grid_70,,
2026-05-18T12:44:16.220909+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,128,0.001,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,0.9426413774490356,0.9088855421686748,0.3371508379888268,0.4918500407497962,0.7536369273743018,0.9101497504159732,0.3273488928785159,0.4815140845070422,0.7411879563199976,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2488660172046074,0.3377778325214167,0.2464784093172665,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,26.0,21.0,5.0,f1,1.0,stage8_full_grid_71,,
2026-05-18T12:44:23.215616+00:00,8,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,32,128,0.0005,20020,16016,9332,4004,0.4173326673326673,85|90|92|95,85,1.1721681356430054,0.873015873015873,0.3379888268156424,0.4873137333870318,0.7367797765363129,0.8851913477537438,0.3183722321962896,0.4683098591549295,0.7291753400011235,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.249704006031423,0.3332415251586523,0.2296212584792776,20300.0,8300.0,28600.0,11935.0,0.4173076923076923,30.0,17.0,12.0,5.0,f1,1.0,stage8_full_grid_72,,
2026-05-18T12:44:32.528519+00:00,5,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,30,16,64,0.001,20440,16352,11678,4088,0.2857142857142857,85|90|92|95,85,0.5106677412986755,0.873545384018619,0.4496805111821086,0.5937252834168204,0.8186911172303344,0.8566775244299675,0.4503424657534247,0.590347923681257,0.8249894445486958,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.3613956903978892,0.4396530751884409,0.3115325991732991,20600.0,8600.0,29200.0,8346.0,0.2858219178082192,30.0,30.0,25.0,5.0,f1,0.0,stage8_full_grid_best,,
2026-05-18T13:11:52.760036+00:00,10,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,128,0.001,19740,15792,8034,3948,0.4913880445795339,85|90|92|95,85,1.2879856824874878,0.9220183486238532,0.2901130623045465,0.4413540713632204,0.717746305521303,0.9173693086003372,0.2804123711340206,0.4295302013422818,0.7181031030517107,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.2018282415203271,0.2872818631348409,0.2105877874642677,20100.0,8100.0,28200.0,13855.0,0.4913120567375886,10.0,10.0,8.0,0.0,f1,0.0,stage10_practical_exp01,exp01,0.0
2026-05-18T13:11:56.799563+00:00,5,7,bytes_sent|bytes_received|hour|is_weekend|event_type_encoded|login_status_encoded|protocol_encoded,10,16,128,0.001,20440,16352,11678,4088,0.2857142857142857,85|90|92|95,85,1.028598070144653,0.7081824764663287,0.3905750798722044,0.5034749034749034,0.739378279918371,0.7084690553745928,0.3724315068493151,0.4882154882154882,0.7402709525708389,0.0882848207842193,0.1540722082283795,0.5071585180570353,0.302290259087985,0.3494026952465239,0.2322197618613357,20600.0,8600.0,29200.0,8346.0,0.2858219178082192,10.0,10.0,10.0,0.0,f1,0.0,stage10_practical_exp02,exp02,0.0
